Accumulator, Total count, Average count
RUN_EM, 226490323152, 226490323152.000000
LDA_INFERENCE, 287798874010, 79944131.669444
DIGAMMA, 74701180416, 134.226305
LOG_SUM, 74970610488, 137.148999
LOG_GAMMA, The code inside this timer has not been called, 0
DOC_E_STEP, 225993623062, 83701341.874815
LIKELIHOOD, 55691893384, 1503560.836501
EM_CONVERGE, 3, 3.000000
INFERENCE_CONVERGE, 37040, 10.288889
