Accumulator, Total count, Average count
RUN_EM, 88103898, 88103898.000000
LDA_INFERENCE, 103208952, 12901119.000000
DIGAMMA, 17841943, 54.629007
LOG_SUM, 28517255, 89.812469
LOG_GAMMA, The code inside this timer has not been called, 0
DOC_E_STEP, 79684810, 13280801.666667
LIKELIHOOD, 9703684, 269546.777778
EM_CONVERGE, 3, 3.000000
INFERENCE_CONVERGE, 36, 4.500000
