Accumulator, Total count, Average count
RUN_EM, 18867895558, 18867895558.000000
LDA_INFERENCE, 22661502822, 56653757.055000
DIGAMMA, 5836176428, 131.014201
LOG_SUM, 5872989664, 134.381526
LOG_GAMMA, The code inside this timer has not been called, 0
DOC_E_STEP, 18586620024, 61955400.080000
LIKELIHOOD, 4391609228, 1342178.859413
EM_CONVERGE, 3, 3.000000
INFERENCE_CONVERGE, 3272, 8.180000
